,keyword,text,lat,long,census,comp,category,LILATracts_1And10,county
5609,vegetable,My friend says #onions are the only #vegetable that make you #cry ...: swipe for #joke !  Put your favorite vegetable emoji in the comments      #joker #jokes #lol #lmao #standupcomedy ,34.1818824,-118.3127811,06037310702,0.7574,healthy,0,06037
5610,cherry,Got the Cherry Blossom Shake with my Bacon Burger... rewarding myself after a very good stretch of gym time! @shakeshack #cherryblossomshake #shakeshack @ Shake Shack ,34.18205,-118.30962,06037310702,0.6689,healthy,0,06037
5611,egg,Bacon egg and cheeses on croissants #nowtrending #breakfastallday #moogys @ Moogys ,42.34166325,-71.15442901,25025000401,0.0,healthy,0,25025
5612,banana,Just made! Chocolate chip streusel topped banana bread! Always homemade #moogys #homemade #bananabread @ Moogys ,42.34166325,-71.15442901,25025000401,0.0,healthy,0,25025
5613,egg,"Getting an egg bagel toasted with butter!! (@ Sammy's New York Bagels in Scarsdale, NY) ",40.98031614,-73.77632344,36119006801,0.0,healthy,0,36119
5614,vegetable,"Getting vegetable dumplings and vegetable fried rice!! (@ Seven Woks in Scarsdale, NY) ",40.98479283,-73.77715687,36119006801,-0.2225,healthy,0,36119
5615,rice,"Getting vegetable dumplings and vegetable fried rice!! (@ Seven Woks in Scarsdale, NY) ",40.98479283,-73.77715687,36119006801,-0.2225,healthy,0,36119
5616,egg,"A little egg scramble! Join us for some eggs and deliciousness- add in a spicy Bloody Mary. We are open for the day. 
.
.
.
#sundaybrunch #eggs #bloodymary #nbpt #breakfast ",42.8124,-70.8774,25009268300,0.2797,healthy,0,25009
5617,fish,"#fishandchips on this Saturday afternoon. Its suppose to be 60 degrees. Get out and celebrate a warm day. We are open lunch + dinner. 
.
.
.
#nbpt #fish #crispyfood #classics #cod ",42.8124,-70.8774,25009268300,0.6808,healthy,0,25009
5618,lamb,"Spring L A M B .. a rack with parsnips, English peas, lamb jus. All floors are open tonight and a brand new WINE LIST. #saturday #mood #yum #nomnom #lamb #delicious #cooking ",42.8124,-70.8774,25009268300,0.0,healthy,0,25009
5619,eggplant,"New lunch + dinner menu for spring - our creamy burrata with eggplant textures available on both menus #nbpt #cheese #spring #food #yum @ Newburyport, Massachusetts ",42.8124,-70.8774,25009268300,0.0,healthy,0,25009
5620,pork,"Sausage de la casa is back.. pork/truffle/shiitake sausage with cipollini onion, chestnut pure, smashed potato $18 on the dinner menu tonight- back open and ready #nbpt @ Newburyport, ",42.8124,-70.8774,25009268300,0.3612,healthy,0,25009
5621,egg,"Rise &amp; Shine! Come try our new brisket hash with poached egg served with peppers, onions, potatoes, &amp; lime crema! #yum 

Sunday brunch is served 10AM - 2PM. Brunch includes our regular ",33.2135,-92.6626,05139950800,0.0,healthy,0,05139
5622,pork,"Try our Pork Terrine starter for lunch or dinner! Served with pickles, preserves, beer mustard, and grilled focaccia bread. 

#food #appetizer #eldomad @ Griffin Restaurant ",33.21031073,-92.66303609,05139950800,0.0,healthy,0,05139
5623,egg,"Sunday morning breakfast in the spirit of Red Rooster Coffee House. Egg bake with black beans, cheese and tortilla chips. @ Newens Sanitary Dairy Historic District ",41.600278,-93.647778,19153002600,0.1779,healthy,0,19153
5624,egg,Little Bit and I made stamps this afternoon. We made a lovely Easter egg inspired painting. #youngartist #stamp #bold #toddlerart #toddler #creative #eastercrafts @ ,40.91333,-81.10806,39151710300,0.7906,healthy,0,39151
5625,egg,"Statue of liberty  mural on west side of Broken Egg restuarant in Southlake Texas
#freedom #liberty #freeindeed #USA #MAGA #KeepAmericaGreat @ Bicentennial Park ",32.94325672,-97.15630739,48439113906,0.0772,healthy,0,48439
5626,egg,Vietnamese twice this week from two different places. Went with the crispy egg noodle stir fry at Mekong and it was incredible. Lots of textures and flavors would definitely get it again. ,34.88256564,-82.35732638,45045001700,0.4019,healthy,0,45045
5627,egg,"Solo got his name because he was the first duck to come out and I didn't think the other two were ever going to hatch. I thought if another egg did hatch, it could be his sidekick, ",33.5033,-117.124,06065043220,0.0,healthy,0,06065
5628,egg,"Easter egg nest cupcakes! With peanut butter M&amp;M's, oh my goodness, so good! Will be available in the shop here shortly!  #dianalisses #cupcakes #cupcakestagram ",33.5033,-117.124,06065043220,0.8233,healthy,0,06065
5629,fish,"Lunch time  
..
..
..
..
#sashimi #sushi #japanesefood #food #foodporn #foodie #sushilovers #japanese #salmon #instafood #sushitime #japan #fish #dinner #tuna #comidajaponesa #sushibar ",33.5033,-117.124,06065043220,0.0,healthy,0,06065
5630,lettuce,"Last week @tvhsbiosustain gave me some lettuce they grew on campus. Ive used it to make several delicious salads. Thank you @tvhsbiosustain ! @ Temecula, California ",33.5033,-117.124,06065043220,0.7574,healthy,0,06065
5631,peanut butter,"Easter egg nest cupcakes! With peanut butter M&amp;M's, oh my goodness, so good! Will be available in the shop here shortly!  #dianalisses #cupcakes #cupcakestagram ",33.5033,-117.124,06065043220,0.8233,healthy,0,06065
5632,egg,"#PatronPhoto #NewCigarArrival #LimitedEditionCigars #PunchEggRolls

Time for take-out! punchcigars Egg Rolls are in the house! 

The natural shaggy feet on these #cigars remind you of the ",40.24259274,-76.90176503,42041010600,0.4738,healthy,0,42041
5633,egg,"I got you a Bon BBQ bowl (sushi rice risotto, Chinese BBQ pulled pork, kimchi, soft egg, crispy shallots), but I eated it. @ Bon Bon ",38.96914,-95.22856,20045000200,0.0,healthy,1,20045
5634,fruit,"Incredible new line up of infused Vodka. All natural ingredients and real fruit infused in every bottle
#bestoflawrence 
#cocktails @ On The Rocks Discount Liquor ",38.9512901,-95.23525240000001,20045000200,0.3612,healthy,1,20045
5635,pork,"I got you a Bon BBQ bowl (sushi rice risotto, Chinese BBQ pulled pork, kimchi, soft egg, crispy shallots), but I eated it. @ Bon Bon ",38.96914,-95.22856,20045000200,0.0,healthy,1,20045
5636,rice,"I got you a Bon BBQ bowl (sushi rice risotto, Chinese BBQ pulled pork, kimchi, soft egg, crispy shallots), but I eated it. @ Bon Bon ",38.96914,-95.22856,20045000200,0.0,healthy,1,20045
5637,egg,"Ramen, I have missed you so! chefscape #leesburgva #ramen #chefscape #noodles #pork #egg #yummyinthetummy @ Chefscape ",39.09068,-77.52566,51107610506,-0.3595,healthy,0,51107
5638,pork,"Ramen, I have missed you so! chefscape #leesburgva #ramen #chefscape #noodles #pork #egg #yummyinthetummy @ Chefscape ",39.09068,-77.52566,51107610506,-0.3595,healthy,0,51107
5639,egg,I just haven't found a place in the A as good as this one. I need assistance with major issue. @ Egg Roll Express ,34.10879064,-80.83529844,45079011414,0.4404,healthy,0,45079
5640,egg,"Breakfast. 1 egg omelette over a roasted bun with a spicy pinto and chick pea sesame hummus topped with chorizo and finally hot sauce infused honey. Simple. @ Sylmar, California ",34.3075,-118.45,06037106520,0.0,healthy,1,06037
5641,hummus,"Breakfast. 1 egg omelette over a roasted bun with a spicy pinto and chick pea sesame hummus topped with chorizo and finally hot sauce infused honey. Simple. @ Sylmar, California ",34.3075,-118.45,06037106520,0.0,healthy,1,06037
5642,egg,"Had a blast at the Queen Creek egg festival this morning! These kids are the best. #queencreek #queencreekfeastival #eggstravaganza #eastereggs @ Queen Creek, ",33.2522,-111.6286,04013817100,0.8268,healthy,0,04013
5643,egg,I think I'm going to have an early Easter egg hunt for my kids so they can wear some of these around. All 6 resin combos you watched me pour have been made into eggs and ,44.02538465,-121.30527583,41017002000,0.0,healthy,0,41017
5644,egg,I was cutting Easter egg earrings and I noticed all the scraps were T's. I spent 5 wonderful years of my life working for @tmobile with some of the best people everywhere. ,44.02538465,-121.30527583,41017002000,0.8126,healthy,0,41017
5645,egg,"Our 4th annual backyard egg hunt is a success! #egghunt #backyardegghunt #eastereggs #easteregghunt @ Crestwood, New York ",40.96241414,-73.8252225,36119002103,0.6114,healthy,0,36119
5646,egg,BEC X PINEAPPLE GRIGIO FLOAT #kimberbites x kimberstefani @ EGG TUCK ,34.06449,-118.30871,06037211802,0.0,healthy,0,06037
5647,fruit,"...and #fruit! @ Koreatown, Los Angeles ",34.0618,-118.3006,06037211802,0.0,healthy,0,06037
5648,fruit,The evolution of our Vegetable and Fruit plate....2012-2018 pic credit @frannyfullpint @rjtron @ Le Comptoir ,34.063453,-118.3007158,06037211802,0.3818,healthy,0,06037
5649,vegetable,The evolution of our Vegetable and Fruit plate....2012-2018 pic credit @frannyfullpint @rjtron @ Le Comptoir ,34.063453,-118.3007158,06037211802,0.3818,healthy,0,06037
5650,egg,Another thing I haven't done in a lllloooooonnnnnngggg time: fire up our big green egg. It's been in storage and then relocated to my parents for them to borrow while we continue our ,39.7489,-77.5713,42055012400,-0.34,healthy,0,42055
5651,egg,"Anytime is a good time to add bacon and a fried egg to your Lucky's sandwich! Come by and watch the Elite 8 and the Cubbies 
#chiloveluckys.
.
.
.
.
#friedegg #bacon #fries #cheese ",41.945297,-87.65527900000001,17031062200,0.4926,healthy,0,17031
5652,egg,"Egg Hunt, Egg Decorating and Slime! #mvrtz #millvalley #teenzone #marin #egghunt #springparty #mvrecreation #millvalley @ Mill Valley Recreation ",37.89903351,-122.52814632,06041126200,0.0,healthy,0,06041
5653,egg,"Portuguese egg tart  (@ Natas Pastries and Cafe in Thousand Oaks, CA w/ @brandontome)  ",34.173853,-118.84311699999999,06111007100,0.0,healthy,0,06111
5654,egg,KCC Easter Egg Hunt. #egghunt #weekendthings #kcc5krunwalk @ RCCG King's Court Chapel ,34.01101035,-84.37297471,13121011422,0.0,healthy,0,13121
5655,egg,I gotta hit the gym Im shaped like a egg roll @vado_mh #spotify #spotifyplaylist #newartist @ New York ,43.0,-75.0,36043010502,0.3612,healthy,0,36043
5656,egg,"Still using this little preserve jar from World Market, after all these years, it still produces the perfect poached egg in 30 seconds! #grateful for #fresheggs and my #hens  @ Lilikoi ",22.09081,-159.33999,15007040300,0.6114,healthy,0,15007
5657,egg,Glorious #egg mess of an omelette! Today's mess consists of #mushrooms #tomato #zucchini #spinach #saffron #rice #mexican #cheese #onions #orange #bellpepper #leftoversforsure #foodie ,33.8492,-118.3885,06037621201,0.126,healthy,0,06037
5658,orange,Glorious #egg mess of an omelette! Today's mess consists of #mushrooms #tomato #zucchini #spinach #saffron #rice #mexican #cheese #onions #orange #bellpepper #leftoversforsure #foodie ,33.8492,-118.3885,06037621201,0.126,healthy,0,06037
5659,fruit,"Blackberries were only .88 cents a basket @ralphsgrocery today! Decided to make fruit cobbler. Been mixing fruit in with my yogurt, but this price called for stocking up and splurging a ",33.8492,-118.3885,06037621201,0.0,healthy,0,06037
5660,rice,Glorious #egg mess of an omelette! Today's mess consists of #mushrooms #tomato #zucchini #spinach #saffron #rice #mexican #cheese #onions #orange #bellpepper #leftoversforsure #foodie ,33.8492,-118.3885,06037621201,0.126,healthy,0,06037
5661,spinach,Glorious #egg mess of an omelette! Today's mess consists of #mushrooms #tomato #zucchini #spinach #saffron #rice #mexican #cheese #onions #orange #bellpepper #leftoversforsure #foodie ,33.8492,-118.3885,06037621201,0.126,healthy,0,06037
5662,zucchini,Glorious #egg mess of an omelette! Today's mess consists of #mushrooms #tomato #zucchini #spinach #saffron #rice #mexican #cheese #onions #orange #bellpepper #leftoversforsure #foodie ,33.8492,-118.3885,06037621201,0.126,healthy,0,06037
5663,yogurt,"Blackberries were only .88 cents a basket @ralphsgrocery today! Decided to make fruit cobbler. Been mixing fruit in with my yogurt, but this price called for stocking up and splurging a ",33.8492,-118.3885,06037621201,0.0,healthy,0,06037
5664,bellpepper,Glorious #egg mess of an omelette! Today's mess consists of #mushrooms #tomato #zucchini #spinach #saffron #rice #mexican #cheese #onions #orange #bellpepper #leftoversforsure #foodie ,33.8492,-118.3885,06037621201,0.126,healthy,0,06037
5665,egg,"#thespotofchattanooga on Main Street #chattanooga is a hidden gem! Great food &amp; service this morning. Red Pepper Gouda #soup , egg cheese #panini w/hash brown &amp; a large latte for $12. ",35.02635,-85.28157,47065002600,0.6588,healthy,0,47065
5666,egg,"2-ingredient protein pancakes
 vegetarian
 gluten-free
This is my go-to meal/snack/anything. So delicious and super simple to make.

 1/2c egg whites
 1 scoop protein powder
 1 ",35.9886,-78.9072,37063000700,0.8676,healthy,0,37063
5667,egg,Something ever so tasty has just arrived to our stores and you won't want to miss it! Stop in today and try batterupdough Edible Cookie Dough! Locally made in small batches of egg less ,37.97153,-122.51981,06041110100,-0.374,healthy,0,06041
5668,egg,Definitely worth the wait time! So here's what I got! Biscuits with gravy sausage and an egg! Food is to die for! @ Magnolia Table ,31.52477,-97.13252,48309000598,-0.3544,healthy,1,48309
5669,egg,"Back to #sousvidecooking egg bites with feta and bacon @ Ontario, California ",34.0261,-117.6241,06071001806,0.0,healthy,0,06071
5670,egg,"I'm at Egg'lectic Cafe in Rolling Meadows, IL ",42.05893076,-88.01312723,17031805105,0.0,healthy,0,17031
5671,egg,"The incredible edible egg!! 
.
.
.
#foodporn #chicago #traveladventures #vacationvibes #aucheval #brunch @ Au Cheval ",41.88467,-87.64775,17031833000,0.0,healthy,0,17031
5672,pork,"Delicious dinner at roisterchicago: Swiss cheese gougere, pork butt and salmon. #chicago #food @Gachatz #wmdm @ Roister ",41.88649657,-87.65186589,17031833000,0.5719,healthy,0,17031
5673,meat,Just give me all your bacon #bacon #breakfast #charcuterie #pork #meat #fitaf #westloopisthebestloop #chicago #chicagofood #food #foodgangsta #foodporn @ Kaiser Tiger ,41.88381,-87.6629,17031833000,0.0,healthy,0,17031
5674,pork,Just give me all your bacon #bacon #breakfast #charcuterie #pork #meat #fitaf #westloopisthebestloop #chicago #chicagofood #food #foodgangsta #foodporn @ Kaiser Tiger ,41.88381,-87.6629,17031833000,0.0,healthy,0,17031
5675,pork,#braised #pork #cheek #bourgeon #joesimports @chefpeterderuvo chefsharris #wine #dinner #lovely #pig #pork @ Joe's Imports ,41.88655,-87.64811999999998,17031833000,0.0,healthy,0,17031
5676,egg,"First comes love, then comes marriage, then comes ..... buyng a house, of course   For the marriage part, our 2019 Easter Egg Hunt sponsor, Adler's Jewelers, has you ",38.66702120000001,-90.61036490000001,29189221629,0.6369,healthy,0,29189
5677,egg,"Don't forget to register at our link below!
 A Zoo for You will be bringing all sorts of animals to visit! 
 Our egg dying station means your kitchen stays clean! ",38.66702120000001,-90.61036490000001,29189221629,0.6419,healthy,0,29189
5678,egg,"Macaroni and Cheese Fried, Sweet Ham, Poached Egg, Indigo Popcorn Creamnot your grandmas mac &amp; cheese for our Chefs Dinner this weekend @chefslade. For the eighth in our artist series, ",32.42883,-80.77461,45013000501,0.4588,healthy,1,45013
5679,egg,"Bagel time, everything bagel with egg &amp; cheese.. yum!!!
 #bagel #bagelsandwich #lovefood #foodgasm #yougottaeatthis  #instafood #eggs #foodaddict #instagood #foodstagram #yelpeatsbos ",42.97649955,-70.91261335,33015106400,0.0,healthy,0,33015
5680,egg,I can always tell when my body needs extra protein.  Its so easy if Im at home to grab a hard-boiled egg or a spoonful of peanut butter but when Im on the go its not as easy. ,28.5421,-81.3775,12095018900,0.8168,healthy,0,12095
5681,fish,"Join the US Foods team! See our latest Meat/Fish Processing job openings, including ""Meat Cutter, Custom"", via the link in our bio. #FoodProcessing #Orlando, FL",28.5383355,-81.3792365,12095018900,0.3595,healthy,0,12095
5682,meat,"#Hungry!? Let me know! 
#steak #steakdinner #meat #meatlovers #juicy #mediumrare #homemade #homecooking #homecooked #homechef #chef #cheflife #grilling #grilled #foodies ",28.5421,-81.3775,12095018900,0.0,healthy,0,12095
5683,meat,"Join the US Foods team! See our latest Meat/Fish Processing job openings, including ""Meat Cutter, Custom"", via the link in our bio. #FoodProcessing #Orlando, FL",28.5383355,-81.3792365,12095018900,0.3595,healthy,0,12095
5684,orange,"Awesome Deal and JUST LISTED IN ORLANDO, FL 32826 (EAST ORLANDO) NEW ROOF. Listed at $239,000!!!! 
-
-
-
OVERVIEW
County Orange 
Country US 
Property Type Residential ML#O5772766 
Year ",28.5421,-81.3775,12095018900,0.7405,healthy,0,12095
