,LILATracts_1And10,keyword,text,coords,lat,long,comp
19181021100,0,,,,,,
19181021200,0,,,,,,
19183960100,0,,,,,,
19183960200,0,,,,,,
19183960300,0,,,,,,
19183960400,1,,,,,,
19183960500,0,,,,,,
19185070100,0,,,,,,
19185070200,0,,,,,,
19185070300,1,,,,,,
19187000100,0,,,,,,
19187000200,0,,,,,,
19187000300,1,,,,,,
19187000400,0,,,,,,
19187000500,0,,,,,,
19187000600,1,,,,,,
19187000700,0,,,,,,
19187000900,1,,,,,,
19187010100,0,,,,,,
19187010200,0,,,,,,
19187010300,0,,,,,,
19187010400,0,,,,,,
19189680100,0,,,,,,
19189680200,0,,,,,,
19189680300,0,,,,,,
19191950100,0,bean,Spring has arrived at Heritage Farm in Decorah! Say hello to our first seedlings of the year: the 'Armando May' cauliflower and the 'Ackerperle' fava bean!  #seedsaversexchange ,"[43.38221628, -91.80674764]",43.38221628,-91.80674764,0.0
19191950100,0,cauliflower,Spring has arrived at Heritage Farm in Decorah! Say hello to our first seedlings of the year: the 'Armando May' cauliflower and the 'Ackerperle' fava bean!  #seedsaversexchange ,"[43.38221628, -91.80674764]",43.38221628,-91.80674764,0.0
19191950200,0,,,,,,
19191950300,0,,,,,,
19191950400,0,,,,,,
19191950500,0,,,,,,
19193000100,0,,,,,,
19193000200,0,,,,,,
19193000300,0,,,,,,
19193000400,0,,,,,,
19193000500,0,,,,,,
19193000600,1,,,,,,
19193000700,1,,,,,,
19193000800,1,,,,,,
19193000900,0,,,,,,
19193001000,0,,,,,,
19193001100,0,,,,,,
19193001200,0,,,,,,
19193001300,0,,,,,,
19193001400,1,,,,,,
19193001500,0,,,,,,
19193001800,1,,,,,,
19193001900,0,,,,,,
19193002000,0,,,,,,
19193002101,0,,,,,,
19193002102,0,,,,,,
19193003100,0,,,,,,
19193003200,0,,,,,,
19193003300,0,,,,,,
19193003500,0,,,,,,
19193003600,1,,,,,,
19193940200,0,,,,,,
19195690100,0,,,,,,
19195690200,0,,,,,,
19195690300,0,,,,,,
19197680100,0,,,,,,
19197680200,0,,,,,,
19197680300,1,,,,,,
19197680400,0,,,,,,
19197680500,0,,,,,,
20001952600,0,,,,,,
20001952700,0,,,,,,
20001952800,1,,,,,,
20001952900,1,,,,,,
20001953000,0,,,,,,
20003953600,0,,,,,,
20003953700,0,,,,,,
20005081600,0,,,,,,
20005081700,0,,,,,,
20005081800,0,,,,,,
20005081900,0,,,,,,
20007968100,0,,,,,,
20007968200,0,,,,,,
20009971100,0,,,,,,
20009971200,0,,,,,,
20009971300,0,,,,,,
20009971400,0,,,,,,
20009971500,0,,,,,,
20009971600,0,,,,,,
20009971700,0,,,,,,
20009971800,1,,,,,,
20011955600,0,,,,,,
20011955700,0,,,,,,
20011955800,0,,,,,,
20011955900,0,,,,,,
20011956000,0,,,,,,
20013480600,0,,,,,,
20013480700,1,,,,,,
20013480800,0,,,,,,
20015020100,0,,,,,,
20015020201,0,,,,,,
20015020202,0,,,,,,
20015020203,0,,,,,,
20015020300,0,,,,,,
20015020400,0,,,,,,
20015020500,1,,,,,,
20015020600,0,,,,,,
20015020700,0,,,,,,
20015020800,0,,,,,,
20015020901,0,,,,,,
20015020902,0,,,,,,
20015020903,0,,,,,,
20017960600,0,,,,,,
20019964600,1,,,,,,
20021958100,0,,,,,,
20021958200,0,,,,,,
20021958300,0,,,,,,
20021958400,1,,,,,,
20021958500,1,,,,,,
20021958600,0,,,,,,
20023950200,0,,,,,,
20025967100,0,,,,,,
20027458100,0,,,,,,
20027458200,0,,,,,,
20029977100,1,,,,,,
20029977200,1,,,,,,
20029977300,0,,,,,,
20029977400,0,,,,,,
20031966100,0,,,,,,
20031966200,0,,,,,,
20031966300,0,,,,,,
20033967600,0,,,,,,
20035493100,0,,,,,,
20035493200,1,,,,,,
20035493300,0,,,,,,
20035493400,0,orange,"Birthday brew. Orange-citrus without the juice look &amp; feel. On the mild side for IPA, but it works, plus under 6% so KS stores can sell it! - Drinking a Re-O-Ranged by @walnutriverbrew @ Winfield, KS   ","[37.239, -96.997]",37.239000000000004,-96.99700000000001,0.0
20035493500,1,,,,,,
20035493600,1,,,,,,
20035493700,0,,,,,,
20035493800,1,,,,,,
20035493900,0,,,,,,
20035494000,0,,,,,,
20035494100,1,,,,,,
20037956600,1,,,,,,
20037956700,1,,,,,,
20037956800,0,,,,,,
20037956900,0,,,,,,
20037957000,0,,,,,,
20037957100,0,,,,,,
20037957200,0,,,,,,
20037957300,0,,,,,,
20037957400,1,,,,,,
20037957500,1,,,,,,
20037957600,1,,,,,,
20039951100,0,,,,,,
20039951200,0,,,,,,
20041084100,0,,,,,,
20041084200,0,,,,,,
20041084300,0,,,,,,
20041084400,0,,,,,,
20041084500,0,,,,,,
20041084600,0,,,,,,
20043020100,0,,,,,,
20043020200,0,,,,,,
20043020300,0,,,,,,
20045000100,1,,,,,,
20045000200,1,,,,,,
20045000300,0,,,,,,
20045000400,0,,,,,,
20045000501,1,,,,,,
20045000502,0,oatmeal,Not that this is a heavy stout. Very dark. Could use more of the oatmeal. - Drinking an Uncle Pauls Oatmeal Stout by Black Stag Brewery @ Black Stag Brewery   ,"[38.9722, -95.2363]",38.9722,-95.2363,0.34
20045000603,0,,,,,,
20045000604,0,,,,,,
20045000702,0,,,,,,
20045000797,0,,,,,,
20045000801,1,,,,,,
20045000802,0,,,,,,
20045000901,0,,,,,,
20045000902,0,,,,,,
20045001001,0,,,,,,
20045001002,0,,,,,,
20045001201,0,,,,,,
20045001202,0,,,,,,
20045001203,0,,,,,,
20045001400,0,,,,,,
20045001500,0,,,,,,
20045001600,0,,,,,,
20047969600,0,,,,,,
20047969700,0,,,,,,
20049965100,1,,,,,,
20051072600,0,,,,,,
20051072701,0,,,,,,
20051072702,0,,,,,,
20051072800,0,,,,,,
20051072900,1,,,,,,
20051073000,0,,,,,,
20053086600,0,,,,,,
20053086700,0,,,,,,
20055960100,0,,,,,,
20055960200,1,,,,,,
20055960300,0,,,,,,
20055960401,0,,,,,,
20055960403,0,,,,,,
20055960404,0,,,,,,
20055960501,1,,,,,,
20055960503,0,,,,,,
20055960505,0,,,,,,
20055960507,0,,,,,,
20055960508,1,,,,,,
20055960600,1,,,,,,
20057961600,0,,,,,,
20057961700,0,,,,,,
20057961800,1,,,,,,
20057961900,0,,,,,,
20057962000,0,,,,,,
20057962101,0,,,,,,
20057962102,1,,,,,,
20059954100,0,,,,,,
20059954200,1,,,,,,
20059954300,0,,,,,,
20059954400,1,,,,,,
20059954500,0,,,,,,
20061000100,1,,,,,,
20061000200,1,,,,,,
20061000300,0,,,,,,
20061000400,1,,,,,,
20061000500,0,,,,,,
20061000600,1,,,,,,
20061000700,0,,,,,,
20061000800,0,,,,,,
20063955100,0,,,,,,
20063955200,0,,,,,,
20065952100,1,,,,,,
20065952200,0,,,,,,
20067963600,0,,,,,,
20067963700,0,,,,,,
20069962600,0,,,,,,
20069962700,0,,,,,,
20071958100,0,,,,,,
20073965600,0,,,,,,
20073965700,0,,,,,,
20073965800,1,,,,,,
20075958600,1,,,,,,
20077961600,0,,,,,,
20077961700,0,,,,,,
20077961800,0,,,,,,
20079030100,0,,,,,,
20079030200,0,,,,,,
20079030300,0,,,,,,
20079030400,0,chicken,Leg day..because chicken legs are meant to be eaten not worn..haha @ Newton YMCA ,"[38.02186101, -97.3299408]",38.02186101,-97.32994079999999,0.0
20079030500,0,,,,,,
20079030600,0,,,,,,
20081463100,0,,,,,,
20083461100,0,,,,,,
20085082600,0,,,,,,
20085082700,0,,,,,,
20085082800,0,,,,,,
20087020101,0,,,,,,
20087020102,0,,,,,,
20087020200,0,,,,,,
20087020300,0,,,,,,
20089576100,1,,,,,,
20089576200,0,,,,,,
20091050000,0,,,,,,
20091050100,0,,,,,,
20091050200,0,,,,,,
20091050301,1,,,,,,
20091050302,0,,,,,,
20091050400,0,,,,,,
20091050500,0,,,,,,
20091050600,0,,,,,,
20091050700,0,,,,,,
20091050800,0,,,,,,
20091050900,0,,,,,,
20091051000,0,,,,,,
20091051100,0,,,,,,
20091051200,0,,,,,,
20091051300,0,,,,,,
20091051400,0,,,,,,
20091051500,0,,,,,,
20091051600,0,,,,,,
20091051700,0,,,,,,
20091051801,0,,,,,,
20091051802,0,,,,,,
20091051803,0,chicken,"Pan seared chicken kale salad with homemade sourdough croutons! #mealprep #healthyfood #preworkoutmeal #resolutions #salad @ Overland Park, Kansas ","[38.9647, -94.6677]",38.9647,-94.6677,0.0
20091051803,0,kale,"Pan seared chicken kale salad with homemade sourdough croutons! #mealprep #healthyfood #preworkoutmeal #resolutions #salad @ Overland Park, Kansas ","[38.9647, -94.6677]",38.9647,-94.6677,0.0
20091051804,0,,,,,,
20091051805,0,,,,,,
20091051806,0,,,,,,
20091051902,0,,,,,,
20091051903,0,,,,,,
20091051904,0,,,,,,
20091051906,0,,,,,,
20091051907,0,,,,,,
20091051908,0,,,,,,
20091051909,0,,,,,,
20091052001,0,,,,,,
20091052003,0,,,,,,
20091052004,0,,,,,,
20091052101,0,,,,,,
20091052102,1,,,,,,
20091052201,0,,,,,,
20091052202,0,,,,,,
20091052303,0,,,,,,
20091052304,0,,,,,,
20091052305,0,,,,,,
20091052306,0,,,,,,
20091052405,0,,,,,,
20091052410,0,,,,,,
20091052411,0,,,,,,
20091052414,0,,,,,,
20091052415,0,,,,,,
20091052416,0,,,,,,
20091052417,0,,,,,,
20091052418,0,,,,,,
20091052419,0,,,,,,
20091052421,0,,,,,,
20091052502,0,,,,,,
20091052504,0,,,,,,
20091052601,0,,,,,,
20091052603,0,,,,,,
20091052604,0,,,,,,
20091052606,0,,,,,,
20091052607,0,,,,,,
20091052700,0,,,,,,
20091052801,0,,,,,,
20091052802,0,,,,,,
20091052803,0,,,,,,
20091052904,0,,,,,,
20091052905,0,,,,,,
20091052906,0,,,,,,
20091052907,0,,,,,,
20091052908,0,,,,,,
20091052910,0,,,,,,
20091053002,0,,,,,,
20091053004,0,orange,Drinking an Orange Gose by @CraneBrewing at @barleysop  ,"[38.9134, -94.7258]",38.9134,-94.7258,0.0
20091053005,0,,,,,,
20091053006,0,,,,,,
20091053007,0,,,,,,
20091053008,0,,,,,,
20091053009,0,,,,,,
20091053010,0,,,,,,
20091053011,0,,,,,,
20091053101,0,,,,,,
20091053102,0,,,,,,
20091053105,0,,,,,,
20091053108,0,,,,,,
20091053109,0,,,,,,
20091053110,0,,,,,,
20091053201,0,pork,"Not exactly diabetic friendly food, but I HAD to get this! Two of my favorite restaurants collaborated! This is a minskyspizza with joeskc pulled pork, burnt ends and fry seasoning on it. ","[38.89983385, -94.66676514]",38.89983385,-94.66676514,0.5817
20091053202,0,,,,,,
20091053203,0,,,,,,
20091053301,0,,,,,,
20091053302,0,,,,,,
20091053403,0,,,,,,
20091053406,0,,,,,,
20091053409,0,,,,,,
20091053410,0,,,,,,
20091053411,0,,,,,,
20091053413,0,,,,,,
20091053414,0,oatmeal,"Little coffee, little chocolate, very tasty. - Drinking a River Pirate Oatmeal Stout by @Dblshiftbrewing @ Old Chicago - S. Overland Park   ","[38.8833, -94.6646]",38.8833,-94.6646,0.1779
20091053415,0,,,,,,
20091053417,0,,,,,,
20091053418,0,,,,,,
20091053419,0,,,,,,
20091053421,0,,,,,,
20091053422,0,,,,,,
20091053423,0,,,,,,
20091053424,0,,,,,,
20091053502,0,,,,,,
20091053505,0,,,,,,
20091053506,0,,,,,,
20091053507,0,,,,,,
20091053508,0,,,,,,
20091053509,0,,,,,,
20091053510,0,,,,,,
20091053555,0,,,,,,
20091053556,0,,,,,,
20091053557,0,,,,,,
20091053601,0,,,,,,
20091053602,0,,,,,,
20091053701,0,,,,,,
20091053703,0,,,,,,
20091053705,0,,,,,,
20091053707,0,,,,,,
20091053709,0,,,,,,
20091053711,0,,,,,,
20091053712,0,,,,,,
20091053801,0,,,,,,
20091053803,0,,,,,,
20091053804,0,,,,,,
20091980001,0,,,,,,
20091980002,0,,,,,,
20091980003,0,,,,,,
20093959100,0,,,,,,
20095961100,0,,,,,,
20095961200,0,,,,,,
20095961300,1,,,,,,
20097969100,0,,,,,,
20099950100,0,,,,,,
20099950200,0,,,,,,
20099950300,1,,,,,,
20099950400,1,,,,,,
20099950500,0,,,,,,
20099950600,0,,,,,,
20099950700,0,,,,,,
20099950800,0,,,,,,
20101956600,0,,,,,,
20103070100,1,,,,,,
20103070200,1,,,,,,
20103070300,0,,,,,,
20103070400,0,,,,,,
20103070500,0,,,,,,
20103070700,0,,,,,,
20103070900,0,,,,,,
20103071000,0,,,,,,
20103071101,0,,,,,,
20103071102,0,,,,,,
20103071202,0,,,,,,
20103071203,0,,,,,,
20103071400,0,,,,,,
20103071600,0,,,,,,
20103071800,0,,,,,,
20103981900,0,,,,,,
20105086100,0,,,,,,
20107955100,1,,,,,,
20107955200,0,,,,,,
20109954600,0,,,,,,
20111000100,0,,,,,,
20111000200,0,,,,,,
20111000300,1,,,,,,
20111000400,0,,,,,,
20111000500,1,,,,,,
20111000600,0,,,,,,
20111000700,0,,,,,,
20111000800,0,,,,,,
20113788100,0,,,,,,
20113788200,0,,,,,,
20113788300,0,,,,,,
20113788400,0,,,,,,
20113788500,1,,,,,,
20113788600,0,,,,,,
20113788700,0,,,,,,
20115489500,0,,,,,,
20115489600,0,,,,,,
20115489700,0,,,,,,
20115489800,1,,,,,,
20117040701,0,,,,,,
20117060510,0,,,,,,
20117070182,0,,,,,,
20117090186,0,,,,,,
20119966600,0,,,,,,
20119966700,0,,,,,,
20121100100,0,,,,,,
20121100200,0,,,,,,
20121100300,0,,,,,,
20121100400,0,,,,,,
20121100500,0,,,,,,
20121100601,0,,,,,,
20121100602,0,,,,,,
20121100700,1,,,,,,
20123176600,0,,,,,,
20123176700,0,,,,,,
20125950100,0,,,,,,
20125950200,0,,,,,,
20125950300,0,,,,,,
20125950400,0,,,,,,
20125950500,0,,,,,,
20125950600,0,,,,,,
20125950700,0,,,,,,
20125950800,0,,,,,,
20125950900,0,,,,,,
20125951000,0,,,,,,
20125951100,0,,,,,,
20125951200,0,,,,,,
20125951300,1,,,,,,
20127963600,0,,,,,,
20127963700,0,,,,,,
20129964600,0,,,,,,
20131480100,0,,,,,,
20131480200,0,,,,,,
20131480300,0,,,,,,
20133951600,0,,,,,,
20133951700,0,,,,,,
20133951800,0,,,,,,
20133951900,0,,,,,,
20133952000,0,,,,,,
20135956100,0,,,,,,
20135956200,0,,,,,,
20137951700,0,apple,"This compact card reader works with an app on your smartphone so you can do business anywhere. It has cellular and wifi connectivity and works with contactless, chip, swipe, Apple Pay, ","[40.0, -100.0]",40.0,-100.0,-0.1027
20137951700,0,banana,"So here we have buttery pretzel Dijon  crusted ahi tuna over roasted cauliflower with purple cabbage white balsamic slaw and tostones ... banana bread beer
#ahi
#tostones #bananabreadbeer ","[40.0, -100.0]",40.0,-100.0,0.4767
20137951700,0,blueberry,"Just finished teaching my morning Qkids classes and time for breakfast!

Thanks @kodiakcakes for the free Blueberry and Maple Flapjack cup! It was delicious ! I loved how quick and easy it ","[40.0, -100.0]",40.0,-100.0,0.9557
20137951700,0,cauliflower,"So here we have buttery pretzel Dijon  crusted ahi tuna over roasted cauliflower with purple cabbage white balsamic slaw and tostones ... banana bread beer
#ahi
#tostones #bananabreadbeer ","[40.0, -100.0]",40.0,-100.0,0.4767
20137951700,0,fish,"Madhunani Motif ""Dancing Fish"" on a ring dish

Something for fun for my home.. In love with this color combination at the moment. 
.
.
#artforthehome #handpainted #madhubanimotifs ","[40.0, -100.0]",40.0,-100.0,0.8176
20137951700,0,hummus,"|Good morning!  Happy Tuesday. I'm preparing breakfast this morning with ""HUMMUS and TOAST"" @sabra ORGANIC SIMPLY ROASTED GARLIC HUMMUS my favorite brand for ""hummus and guacamole"". My ","[40.0, -100.0]",40.0,-100.0,0.7901
20137951700,0,orange,"I've been posting too many selfies lately but I'm adorable and I actually pulled off orange and it's important you know about it.

#helloworldwelcometomybathroom #orange #Selfie #Cutie ","[40.0, -100.0]",40.0,-100.0,0.7579
20137951700,0,fruit,"#BlueLIESMatter Tshirt

Brand: Fruit of the Loom
Style: Short sleeve 
Color: Black or white
Size: S; M; L; XL (add $2 for) 2X and 3X
Image placement: *CUSTOMIZABLE* 
Front OR back or ","[40.0, -100.0]",40.0,-100.0,-0.2263
20137951700,0,yogurt,The Big Green Egg was lit and so was the rest of the party and this was the main which was Chipotle BBQ rub grilled wings @ChefConcepcion1 @Spiceologyco serve with a yogurt Amish blue ,"[40.0, -100.0]",40.0,-100.0,0.4019
20139010100,0,,,,,,
20139010200,0,,,,,,
20139010300,0,,,,,,
20139010400,0,,,,,,
20139010500,0,,,,,,
20141474100,1,,,,,,
20143085600,0,,,,,,
20143085700,0,,,,,,
20145970200,0,,,,,,
20145970300,0,,,,,,
20147475100,0,,,,,,
20147475200,0,,,,,,
20147475300,0,,,,,,
20149000100,0,,,,,,
20149000200,0,,,,,,
20149000300,0,,,,,,
20149000400,0,,,,,,
20151968600,0,,,,,,
20151968700,0,,,,,,
20151968800,0,,,,,,
20153950600,0,,,,,,
20155000100,1,,,,,,
20155000200,0,,,,,,
20155000300,0,,,,,,
20155000400,1,,,,,,
20155000500,0,,,,,,
20155000600,0,,,,,,
20155000700,0,,,,,,
20155000800,1,,,,,,
20155001000,1,,,,,,
20155001100,0,,,,,,
20155001200,0,,,,,,
20155001300,0,,,,,,
20155001400,0,,,,,,
20155001500,0,,,,,,
20155001600,0,,,,,,
20155001700,1,,,,,,
20155001800,0,,,,,,
20157978100,0,,,,,,
20157978200,0,,,,,,
20157978300,0,,,,,,
20159967100,0,,,,,,
20159967200,0,,,,,,
20159967300,0,,,,,,
20161000200,1,,,,,,
20161000303,1,,,,,,
20161000304,1,,,,,,
20161000500,1,,,,,,
20161000600,0,,,,,,
20161000700,0,,,,,,
20161000801,0,asparagus,"Yay for fresh asparagus proximally grown around here showing up in stores. My favorite way to eat asparagus is drizzled with olive oil, some garlic, S&amp;P and roasted in the 425 degree oven ","[39.1857, -96.5748]",39.1857,-96.5748,0.8271
20161000801,0,orange,Checkout the orange sun this evening as smoke is in the air due to the annual Flint Hills Prairie Fire Purification process refining the land after a harsh winter. With the fires now ,"[39.1857, -96.5748]",39.1857,-96.5748,-0.6486
20161000802,0,,,,,,
20161000900,0,,,,,,
20161001002,1,,,,,,
20161001100,1,apple,"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Apple Tech (part-time &amp; full-time)"" in #Manhattan, KS. #SupplyChain","[39.1998042, -96.581008]",39.1998042,-96.581008,0.0772
20161001301,0,,,,,,
20161001302,0,,,,,,
20161980000,0,,,,,,
20163974600,0,,,,,,
20163974700,0,,,,,,
20165972100,0,,,,,,
20165972200,0,,,,,,
20167973800,1,,,,,,
20167973900,0,,,,,,
20169000100,0,,,,,,
20169000200,1,,,,,,
20169000300,0,,,,,,
20169000400,0,,,,,,
20169000500,1,,,,,,
20169000600,0,,,,,,
20169000700,0,,,,,,
20169000800,0,,,,,,
20169000900,1,,,,,,
20169001000,0,,,,,,
20169001100,0,,,,,,
20169001200,0,,,,,,
20171957100,1,,,,,,
20173000100,0,,,,,,
20173000200,0,,,,,,
20173000300,0,,,,,,
20173000400,0,,,,,,
20173000600,0,,,,,,
20173000700,1,,,,,,
20173000800,0,,,,,,
20173000900,0,,,,,,
20173001000,0,,,,,,
20173001100,0,,,,,,
20173001400,0,,,,,,
20173001500,1,,,,,,
20173001800,0,,,,,,
20173001900,0,,,,,,
20173002000,0,,,,,,
20173002100,0,,,,,,
20173002200,0,,,,,,
20173002300,0,,,,,,
20173002400,1,,,,,,
20173002600,1,,,,,,
20173002700,1,,,,,,
20173002800,1,,,,,,
20173002900,1,,,,,,
20173003000,1,,,,,,
20173003100,1,,,,,,
20173003200,1,,,,,,
20173003400,1,,,,,,
20173003500,0,,,,,,
20173003600,1,,,,,,
20173003700,0,,,,,,
20173003800,1,,,,,,
20173003900,0,,,,,,
20173004000,0,,,,,,
20173004300,1,,,,,,
20173005100,0,,,,,,
20173005200,1,,,,,,
20173005300,0,,,,,,
20173005400,1,,,,,,
20173005501,0,orange,All orange peel. - Drinking an Adaptation 15 by @roughtailbeer @ The ORIGINAL Southside Wingman   ,"[37.5658, -97.3472]",37.5658,-97.3472,0.4648
20173005502,0,,,,,,
20173005600,1,,,,,,
20173005700,1,,,,,,
20173005800,1,,,,,,
20173005900,1,,,,,,
20173006000,1,,,,,,
20173006100,1,,,,,,
20173006200,0,,,,,,
20173006300,0,,,,,,
20173006400,0,,,,,,
20173006500,0,,,,,,
20173006600,1,,,,,,
20173006700,0,,,,,,
20173006800,0,,,,,,
20173006900,0,,,,,,
20173007000,0,,,,,,
20173007101,1,,,,,,
20173007102,0,,,,,,
20173007201,0,chicken,Chicken N Pickle aint got nothin on me @ Chicken N Pickle - Wichita ,"[37.7059168, -97.2078151]",37.7059168,-97.20781509999999,0.0
20173007203,0,,,,,,
20173007204,0,,,,,,
20173007301,0,,,,,,
20173007302,0,banana,Very good. Banana comes through - Drinking a Harvest Hefeweizen by @bjsrestaurants at @bjsrestaurants   ,"[37.6802, -97.2453]",37.6802,-97.2453,0.4927
20173007400,0,,,,,,
20173007500,0,,,,,,
20173007600,0,,,,,,
20173007700,0,,,,,,
20173007800,1,,,,,,
20173008000,0,,,,,,
20173008100,0,,,,,,
20173008200,1,,,,,,
20173008300,0,,,,,,
20173008400,0,,,,,,
20173008500,0,,,,,,
20173008600,0,,,,,,
20173008700,0,,,,,,
20173008800,0,,,,,,
20173008900,0,,,,,,
20173009000,1,,,,,,
20173009100,1,,,,,,
20173009200,0,,,,,,
20173009301,0,,,,,,
20173009302,0,,,,,,
20173009401,0,,,,,,
20173009402,0,,,,,,
20173009503,0,,,,,,
20173009504,0,,,,,,
20173009505,0,,,,,,
20173009506,0,,,,,,
20173009507,0,,,,,,
20173009508,0,,,,,,
20173009509,0,,,,,,
20173009510,0,,,,,,
20173009511,0,,,,,,
20173009512,0,,,,,,
20173009513,0,,,,,,
20173009603,0,,,,,,
20173009604,0,,,,,,
20173009605,0,,,,,,
20173009700,0,,,,,,
20173009801,1,,,,,,
20173009802,0,,,,,,
20173009900,0,,,,,,
20173010001,0,,,,,,
20173010002,0,,,,,,
20173010003,0,,,,,,
20173010004,0,,,,,,
20173010005,0,,,,,,
20173010106,0,,,,,,
20173010107,0,,,,,,
20173010108,0,,,,,,
20173010109,0,,,,,,
20173010110,0,rice,My new go to healthy meal when eating out. @zoeskitchen Cauliflower Rice Bowl with grilled chicken.                                       #sharmineats #discoverfinerliving #eatclean ,"[37.7094223, -97.2268093]",37.7094223,-97.2268093,0.4019
20173010111,0,,,,,,
20173010113,0,,,,,,
20173010115,0,,,,,,
20173010116,0,,,,,,
20173010200,0,,,,,,
20173010300,0,,,,,,
20173010400,0,,,,,,
20173010500,0,,,,,,
20173010600,0,,,,,,
20173010700,0,,,,,,
20173010801,0,,,,,,
20173010802,0,,,,,,
20175965600,0,,,,,,
20175965700,0,,,,,,
20175965800,0,,,,,,
20175965900,0,,,,,,
20175966000,0,,,,,,
20177000400,0,,,,,,
20177000500,0,,,,,,
20177000600,1,,,,,,
20177000700,1,,,,,,
20177000800,1,cherry,A cider with a bit of kick... - Drinking a Cider Block English (Cherry) by @cinderblockbrew at @norsemenbrewing   ,"[39.0671, -95.6665]",39.0671,-95.6665,-0.4404
20177000900,0,,,,,,
20177001000,1,,,,,,
20177001100,1,,,,,,
20177001200,1,,,,,,
20177001300,0,,,,,,
20177001500,0,,,,,,
20177001601,0,,,,,,
20177001603,0,,,,,,
20177001604,0,,,,,,
20177001800,0,,,,,,
20177001900,0,,,,,,
20177002100,0,,,,,,
20177002200,0,,,,,,
20177002400,0,,,,,,
20177002500,0,,,,,,
20177002601,0,,,,,,
20177002602,0,,,,,,
20177002701,0,,,,,,
20177002702,0,,,,,,
20177002800,0,,,,,,
20177002900,0,,,,,,
20177003001,1,,,,,,
20177003002,0,,,,,,
20177003100,1,,,,,,
20177003301,0,,,,,,
20177003302,0,,,,,,
20177003400,0,,,,,,
20177003500,0,,,,,,
20177003601,0,,,,,,
20177003604,0,,,,,,
20177003605,0,,,,,,
20177003606,0,,,,,,
20177003607,0,,,,,,
20177003700,0,,,,,,
20177003901,0,,,,,,
20177003902,0,,,,,,
20177004000,1,vegetable,Hint of vegetable that I cant figure out... - Drinking an Iron Rail Irish Red Ale by @ironrailbrewing @ Iron Rail Brewing   ,"[39.0501, -95.6746]",39.0501,-95.6746,0.0
20177004100,0,,,,,,
20179952600,0,,,,,,
20179952700,0,,,,,,
20181453600,0,,,,,,
20181453700,1,,,,,,
20183475800,0,,,,,,
20183475900,0,,,,,,
20185470600,0,,,,,,
20185470700,0,,,,,,
20187964100,0,,,,,,
20189965100,0,,,,,,
20189965200,0,,,,,,
20191962100,0,,,,,,
20191962200,0,,,,,,
20191962300,0,,,,,,
20191962400,0,,,,,,
20191962500,0,,,,,,
20191962600,0,,,,,,
20193953100,0,,,,,,
20193953400,0,,,,,,
20195955800,0,,,,,,
20197483100,0,,,,,,
20197483200,0,,,,,,
20199954100,0,,,,,,
20201978600,0,,,,,,
20201978700,0,,,,,,
20203957600,0,,,,,,
20205097100,0,,,,,,
20205097200,0,,,,,,
20205097300,0,,,,,,
20205097400,1,,,,,,
20207096600,1,,,,,,
20207096700,0,,,,,,
20209040001,0,,,,,,
20209040002,0,,,,,,
20209040200,1,,,,,,
20209040300,1,,,,,,
20209040400,1,,,,,,
20209040500,1,,,,,,
20209040600,1,,,,,,
20209040700,1,,,,,,
20209040800,1,,,,,,
20209040900,1,,,,,,
20209041000,1,,,,,,
20209041100,1,,,,,,
20209041200,1,,,,,,
20209041300,0,,,,,,
20209041500,0,,,,,,
20209041600,0,,,,,,
20209041700,0,,,,,,
20209041800,0,,,,,,
20209041900,0,,,,,,
20209042001,0,,,,,,
20209042002,0,,,,,,
20209042100,0,,,,,,
20209042200,0,,,,,,
20209042300,0,,,,,,
20209042400,0,,,,,,
20209042501,0,,,,,,
20209042502,0,,,,,,
20209042600,0,,,,,,
20209042700,1,,,,,,
20209042800,0,,,,,,
20209043000,1,,,,,,
20209043301,0,,,,,,
20209043400,0,,,,,,
20209043500,0,,,,,,
20209043600,1,,,,,,
20209043700,0,,,,,,
20209043802,0,,,,,,
20209043803,1,,,,,,
20209043804,0,,,,,,
20209043903,0,,,,,,
20209043904,1,,,,,,
20209043905,1,,,,,,
20209044001,1,,,,,,
20209044003,1,,,,,,
20209044004,0,,,,,,
20209044101,0,,,,,,
20209044102,0,,,,,,
20209044103,0,,,,,,
20209044104,0,,,,,,
20209044201,0,,,,,,
20209044202,0,,,,,,
20209044301,0,,,,,,
20209044302,1,,,,,,
20209044303,1,,,,,,
20209044400,0,,,,,,
20209044500,1,,,,,,
20209044601,0,,,,,,
20209044602,0,,,,,,
20209044603,0,,,,,,
20209044702,0,,,,,,
